type,name,url
emote,HypeAwww,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_85a13cc47247425fa152b9292c4589a9/default/light/3.0
emote,HypeHype,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_e920cae6f2d8401d8e15392b1a292fbb/default/light/3.0
emote,BagOfMemes,https://static-cdn.jtvnw.net/emoticons/v2/425696/default/light/3.0
emote,FlipThis,https://static-cdn.jtvnw.net/emoticons/v2/112295/default/light/3.0
emote,KappaHD,https://static-cdn.jtvnw.net/emoticons/v2/115850/default/light/3.0
emote,MindManners,https://static-cdn.jtvnw.net/emoticons/v2/425692/default/light/3.0
emote,MiniK,https://static-cdn.jtvnw.net/emoticons/v2/115849/default/light/3.0
emote,PartyPopper,https://static-cdn.jtvnw.net/emoticons/v2/425697/default/light/3.0
emote,ScaredyCat,https://static-cdn.jtvnw.net/emoticons/v2/112293/default/light/3.0
emote,TableHere,https://static-cdn.jtvnw.net/emoticons/v2/112294/default/light/3.0
emote,PrimeYouDontSay,https://static-cdn.jtvnw.net/emoticons/v2/134251/default/light/3.0
emote,PrimeUWot,https://static-cdn.jtvnw.net/emoticons/v2/134252/default/light/3.0
emote,PrimeRlyTho,https://static-cdn.jtvnw.net/emoticons/v2/134253/default/light/3.0
emote,HypeLUL,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_e7a6e7e24a844e709c4d93c0845422e1/default/light/3.0
emote,HerMind,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_2eb03cdc9a6240d4bf71d44bfbfdcbd3/default/light/3.0
emote,HypeHands1,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_0457808073314f62962554c12ebb6b4d/default/light/3.0
emote,HypeDerp1,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_e029042dd623498d8b1e74e3ea472bea/default/light/3.0
emote,HypeFail,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_0330a84e75ad48c1821c1d29a7dadd4d/default/light/3.0
HypeCozy1,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_6d27dcab0df7442b88260a25d60bd807/default/light/3.0
HypeBoop,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_f930e2f43d284c51a3eb02714360a331/default/light/3.0
emote,SSSsssplode,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_df1b3a19d9fc4bff81429afdfb46fff0/default/light/3.0
emote,TreatCorn,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_0672054d322f4bd7a176b905b612810b/default/light/3.0
emote,LightsBlink,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_f1337249b2ac4482ad1a9318bf2018f2/default/light/3.0
emote,LightsSwirl,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_22781d30dd2a4c6795e757406d7c17dc/default/light/3.0
emote,LightsTwinkle,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_1126c743df5c4ce8b33efac8d191400c/default/light/3.0
emote,CatintheChat,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_a7768ce4552c4a3abdd0404f556f958e/default/light/3.0
emote,SirUwU,https://static-cdn.jtvnw.net/emoticons/v2/301544927/default/light/3.0
emote,SirPrise,https://static-cdn.jtvnw.net/emoticons/v2/301544926/default/light/3.0
emote,SirSad,https://static-cdn.jtvnw.net/emoticons/v2/301544924/default/light/3.0
emote,SirMad,https://static-cdn.jtvnw.net/emoticons/v2/301544923/default/light/3.0
emote,SirSword,https://static-cdn.jtvnw.net/emoticons/v2/301544922/default/light/3.0
emote,SirShield,https://static-cdn.jtvnw.net/emoticons/v2/301544919/default/light/3.0
emote,BopBop,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_5860ce75b7fb4e10ad885c1d11972050/default/light/3.0
emote,LookOut,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_35cdacb2ef964dd2be77b0d843a181fd/default/light/3.0
emote,KaiMillion,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_290c2cc5d9d047e9999daba6321fb374/static/dark/3.0
emote,BlackCatLuck,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_503bb1792c0e40f39bda5aeb02b09a4a/default/dark/3.0
emote,CatOLantern,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_c439893a09c741dfac42ab7b355d80a5/default/dark/3.0
emote,ShadyCat,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_449a8be32fcf402aa968d7db5237fb32/default/dark/3.0
emote,LaLaLa,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_c3c41154604c4b2c8d941b1d0b7b0c82/default/dark/3.0
emote,Sadgoo,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_7bdf45318cd34680bb64603b6e3de0c3/default/dark/3.0
emote,Yagoo,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_9d35a2559acb4be5ac4bcf1f68a1913d/default/dark/3.0
emote,Kingoo,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_20bcc2db3c9b4af296ff2b1e828ae3a9/default/dark/3.0
emote,HoloAxel,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_8f4e134c931a4852b184541629569438/default/dark/3.0
emote,HoloGigi,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_46d1acf7871b4511954f6d721379ad11/default/dark/3.0
emote,HoloHakka,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_e4e31ca28a2b48f6aac8840a4191c1ff/default/dark/3.0
emote,HoloKiara,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_b6a6c58d8c2a48e69d2bbcd8a5ee386a/default/dark/3.0
emote,HoloOctavio,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_96282d3aad584266b08a9fe5a800ce0b/default/dark/3.0
emote,HoloRaora,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_841a6f54bc0c404693918d258bbc95e1/default/dark/3.0
emote,SnoWorries,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_b5519d87d46149cd81e00fb5dd269f3a/default/dark/3.0
emote,GetThatBread,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_1c9a2f12beee411f840e2048b35e6223/default/dark/3.0
emote,BoxBlep,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_aab8fc765e8b4769b9bc3dec36c05121/default/dark/3.0
emote,StreamAwards,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_680331d313b64e38a540670f984fdffb/default/dark/3.0
emote,WorldofTanksBenedict,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_b031feb261c045879148d6e7ae698e4f/default/dark/3.0
emote,RustHazzy,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_e18c123dc31f4d8bb500e8713405a230/default/dark/3.0
emote,HuntHS,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_652225841faf4d629f68110f4d015344/default/dark/3.0
emote,NeedHeal,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_0d8139b214a649c0b0405cc0134d2ddf/default/light/3.0
emote,GiveHeal,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_a323d318e0a340bd828ad7a080570e69/default/light/3.0
//Removidos//
emote,VhagarChamp,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_09a0aeda7a6b4722b97429ddb591e028/default/light/3.0
emote,FC26GOOOAL,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_0d5dbcb1507c4234a0dcfa310faeee6c/animated/dark/3.0
emote,BF6Hype,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_e1ca071275e84878a5814e677aa9ec66/static/dark/3.0
emote,FaZe,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_312a6e75e0884b348d5f55cbcb62adb4/static/dark/3.0
emote,PsyCatNod,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_1f69252c2562422bb4601110e927e0e3/animated/dark/3.0
emote,BAFTAGames,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_3ac080e51cb94396a083a9855a357677/static/dark/3.0
emote,INZOIPsyCat,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_2babf8f02c9e480dad8ced0e6e266d4a/animated/dark/3.0
emote,ACShadows,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_e0a34fe8504e49c189454c681448897e/static/dark/3.0
emote,AndTime,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_13afd2c89c094ec8b526530c522df998/static/dark/3.0
emote,LoveSmash,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_607246977bfd4c53bc85d8b755c52cf7/animated/dark/3.0
emote,ShareTheHug,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_724a8fce86c345488638b545e7caffda/static/dark/3.0
emote,ShareTheVE,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_dfb329d0b6c942fdb8ed837a49adea94/static/dark/3.0
emote,ShareTheLO,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_63a6315078fb4d5d9649587e09fd92e3/static/dark/3.0
emote,SimsPlumbob,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_6581608ddd89425eb4374a34b6b4337e/static/dark/3.0
emote,GunRun,https://static-cdn.jtvnw.net/emoticons/v2/1584743/static/dark/3.0
emote,HitchGold,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_a47dc4e870ed44d589aaa15f3a5f5579/default/dark/3.0
emote,GalintCheer,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_e5afbae69f9d41059687c6d37b55c696/default/dark/3.0
emote,ZLANsup,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_d78902fbead742769b8c83f0f5b6c2ab/default/dark/3.0
emote,AndTime,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_ed6ba94c26ea49d7a29e49a54011e682/default/dark/3.0
emote,KaiMillion,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_3cd6a011f6b04e799381d91902e9d947/default/dark/3.0
emote,SNHalfmoon,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_f04fa173fd6f420c8572d33c76b5f9da/default/dark/3.0
emote,NeedHeal,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_0d8139b214a649c0b0405cc0134d2ddf/default/dark/3.0
emote,GiveHeal,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_a323d318e0a340bd828ad7a080570e69/default/dark/3.0
emote,NasaSparkle,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_6b7962b270c84cf0a98a3603e669d7fd/default/dark/3.0
emote,QSMP2,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_d01531b01ec04492bef18e5780e0e76c/default/dark/3.0
emote,LaLaLa,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_c3c41154604c4b2c8d941b1d0b7b0c82/default/dark/3.0
emote,GoalHype,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_0cc5805c89c5458c93b09f2192a37836/default/dark/3.0
//Winnie//
emote,saor1hCute,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_688854466c534d5dbfc5f067182fea5d/default/light/3.0
emote,saor1hNihao,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_ea15600b28454be385574f69ab623151/default/light/3.0
emote,saor1hBrava,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_2a6d4c266bf644fd9616e09a47f6a73e/default/light/3.0
emote,saor1hAwn,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_fa80d151e92e4d3099a2d34d6215deef/default/light/3.0
emote,saor1hKkkkk,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_5f66142102344cc3ba2d5743bf480488/default/light/3.0
emote,saor1hGGzinho,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_37cf25f561fe49f2af5b6bd852cebdcf/default/light/3.0
emote,saor1hEbaaa,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_80b877e85a674922919a0a6dd177ce00/default/light/3.0
emote,saor1hBouaa,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_2ab1d78cf3034064a05fa592e1228910/default/light/3.0
emote,saor1hEaew,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_94e5140c847146cca6a5aa149df33455/default/light/3.0
emote,saor1hNumtendi,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_e88bd01f1a5146e3a8ada543f3b15331/default/light/3.0
emote,saor1hChazin,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_9ec1cdc92ce74d128882ed1043870b9a/default/light/2.0
emote,saor1hTliste,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_97fccb05021a4c009d7ac060c1f895b7/default/light/3.0
emote,saor1hXoninho,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_a7ab8f687e274b3c81f6e0e400127245/default/light/3.0
emote,saor1hTaok,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_50f198c1ac2f439a9b87d40d67caa2db/default/light/3.0
emote,saor1hLurk,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_07c671bd4d294cd2ab3ee687031fef4f/default/light/3.0
//Winnie Kick//
emote,saor1hBan,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_49489cc5902a4892b4d550bec6e3e1ab/default/light/3.0
emote,saor1hAishiteru,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_f4c0474907384491848e1d759685b8c9/default/light/3.0
emote,saor1hHahahaha,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_fafb4cbc42b543fda0e62ab618b83036/default/light/3.0
emote,saor1hBlavinha,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_b0b28ae482234a9ea5359117fd62d18b/default/light/3.0
emote,saor1hCutecute,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_a9bfc586de574ac48800cd2bdbe2435e/default/light/3.0
emote,saor1hHI,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_0fa59ce4b2de415fb4b771df4d37bc4a/default/light/3.0
//emotes avusos//
emote,shayyt1GG,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_cf2d7be168bd4d2e80baad6fe96105aa/default/light/3.0
emote,lianyxCloveLove,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_19fcb422ad0f4ef2816ebe03ecd6fee0/default/light/3.0
emote,choke7Grito,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_a75218298b8b4bf4bf5d59102b76ec37/default/light/3.0
emote,gabepeixeBaicu,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_9c61fd93f42a4f9a84d5bd59ef68ec0a/default/light/3.0
emote,BahiaqCovardee,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_87ea4d8be2a343f6ac1e420fb3b69e06/default/light/3.0
emote,BahiaqOq,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_bff0528c6a1e454bb8db13438c6104a7/default/light/3.0
emote,wesley200Parado,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_ea0e0259188646be95191d79037f67f4/default/light/3.0
emote,artinjGIBSPINS,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_454bccaee9ca4edf98c39cf785e52fbd/default/light/3.0
emote,artinjWiggle,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_993b41c81ea8492d8e9961df81a5d86f/default/light/3.0
emote,HypeCheer,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_dd4f4f9cea1a4039ad3390e20900abe4/default/light/3.0
emote,choke7Box,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_250502d1177e4ef69898a3a274e523f1/default/dark/3.0
emote,alanzEllie,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_389a1ca128e14ec3a5177d8f05507a54/default/dark/3.0
emote,choke7Alo,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_8a857f1778d84293bfe19efe6c9ba7d5/default/dark/3.0
emote,choke7Eba,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_f4400cf3731c4283a4230e9ad57d8b9d/default/dark/3.0
emote,supremikaNotes,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_a0724d94fa7045e897c5ef394f36016f/default/dark/3.0
emote,yullaDance,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_17133bad2ffd49e993a11af8fbf2e0a6/default/dark/3.0
emote,choke7Demo,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_4444318f599e4be285bb4b3435cb2d31/default/dark/3.0
emote,choke7Limpa,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_9714356b00954680be963e3942bb33f4/default/dark/3.0
emote,choke7Lanche,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_6a19d01c5a954a32a50981861707be42/default/dark/3.0
emote,shayyt1SHAYNEI,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_240598b93a05484a8245e1631652066a/default/dark/3.0
emote,shayyt1Kkkk,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_6ba4f7c5c28a44ddb4d13da1ad03e1a5/default/dark/3.0
emote,shayyt1CAFE,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_1b69aa36f9204c71a0b3f89c47bec822/default/dark/3.0
emote,shayyt1Shayvison,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_f5ad0ce85cc14a75853f1455d201546c/default/dark/3.0
emote,putenoQseyo,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_de36b89cf0554facbb61bc435416c20e/default/dark/3.0
emote,MoonmkSilkanota,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_ab31b4b59abe463a9d8b1abd9925c459/default/light/3.0
emote,MoonmkAgua,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_c7d207c6887c4a0191fbef5c496d9ef9/default/light/3.0
emote,MoonmkKiss,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_55339e714af24b33a40fc8dc649ebd3e/default/light/3.0
emote,MoonmkHello,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_b5ff84bff58c493692c401866ed043c7/default/light/3.0
emote,MoonmkGlow,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_16ad3346cda34359bde1988532fb6bf8/default/light/3.0
emote,MoonmkCry,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_0b8c50692dac4b4e9521146e2b5ed129/default/light/3.0
emote,MoonmkSNIFF,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_1ce178ca0caa4ec1ad9c37864256d0de/default/light/3.0
emote,MoonmkPintShy,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_bf6ec4a1699e4bd2b98445d365f0d8f8/default/light/3.0
emote,MoonmkPrayge,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_a9e8db87c0654aeab14577c5f756a92b/default/light/3.0
emote,MoonmkHi,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_06a917fc2c5844a484d74e69ca7c97b8/default/light/3.0
emote,Just9lDOIT,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_ac0bfd4f49dc49539cf0fb98976873b5/default/light/3.0
emote,Just9lWiggle,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_333c243bcfdc46e49a743c50a95787fa/default/light/3.0
emote,Just9lHeyo,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_8cdc83c61c5c41df9afd500d22f5022e/default/light/3.0
emote,Just9lKisses,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_c2507cae5d6a4ad7b0f52c39d19714cd/default/light/3.0
emote,Just9lPlotting,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_224cfaf87d1247fa9f549d411f755646/default/light/3.0
emote,Just9lClapping,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_8b0583fdba584fe58e2f0023b5f01a43/default/light/3.0
emote,
emote,Bellop2Sad,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_ab6d8cdcf296402ca4f832de6e1e84fe/default/light/3.0
emote,TurqitGun,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_d821f68a84884da9ab726518d47b8af8/default/light/3.0
emote,TurqitKirby,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_52baf1ae78394af9ae54a887a2a38c0b/default/light/3.0
emote,TurqitTired,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_ce4ad9d777cb461fb77e8b21ed83ad25/default/light/3.0
emote,TurqitSmug,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_1417f25392fc4598a34268608fdc5c67/default/light/3.0
emote,MirysHungry,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_b7711fc56e254534865174a563df3f3a/default/light/3.0
emote,TurqitLong1,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_a346e079525246d0a621474d03171c5d/default/light/3.0
emote,TurqitLong2,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_4033b089a30046a3bc89a3b9941d81b4/default/light/3.0
emote,TurqitLong3,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_e2cf23c3fae04aa7b84d7aed095758ab/default/light/3.0
emote,TurqitCheer,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_60408f27813247659b12f16f4deb9937/default/light/3.0
emote,TurqitSad,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_50a3b6ffe8a546ea87185971197a66fb/default/light/3.0
emote,TurqitMuscle,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_f0316f27d4b14122b5c0f695d6609ea6/default/light/3.0
emote,TurqitPika,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_044d60928c9d4486a740088eb0869937/default/light/3.0
emote,TurqitLove,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_a9ababdcfac7448da505219e71949f64/default/light/3.0
emote,TurqitSqueeze,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_bcdf662004af41e2afffa9bd5a411ec0/default/light/3.0
emote,TurqitYap,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_6bdef0d285b24a05beff8c4059484398/default/light/3.0
emote,TurqitTails,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_fc9016d7763c42dfa9a8492885f87612/default/light/3.0
emote,TurqitPride,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_ecdf7d50e637413aa4852e71a8e05a49/default/dark/3.0
emote,SayuwuPopcorn,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_a0599745230944b5bc5ee2d9b31f90ce/default/light/3.0
emote,SayuwuPunch,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_6b5fa840bcc345babb701aff3f056b77/default/light/3.0
emote,SayuwuWeam1,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_64ad1d37e5d442d68b3ddbc627ad5534/default/light/3.0
emote,SayuwuWeam2,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_282709ad8f52455da46a413c2cf45df6/default/light/3.0
emote,SayuwuWeam3,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_c86ba569643147c393eae3397bfc00ec/default/light/3.0
emote,SayuwuDespair,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_cfdae078eab84c8e875b2f5b5d07ba67/default/light/3.0
emote,SayuwuGimme,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_c53bec94d58a444b9e38825ccf28412e/default/light/3.0
emote,SayuwuComfy,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_61749954e07346c1b3cd094b821fb755/default/light/3.0
emote,SayuwuWave,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_7ee3713a737c4b2ebaedc72c4520ef6e/default/light/3.0
emote,SayuwuBongo,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_930daaffa9674af585a8de659b02eda2/default/light/3.0
emote,SayuwuDonkey,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_6314a159d2a84ca08dd22f453a70ff72/default/light/3.0
emote,SayuwuThink,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_aedfc3a768e04a0e94491643ce0accd5/default/light/3.0
emote,SayuwuRun,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_b0e7a6bc593540028f1e4ff88b654484/default/light/3.0
emote,SayuwuLate,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_50e8a3df08ac475b8730729a5e812dee/default/light/3.0
emote,SayuwuShake,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_45a853ee768a4835a8600939f25e0918/default/light/3.0
emote,SayuwuBonk,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_dffffeb0f7bc439998030363babac43b/default/light/3.0
emote,SayuwuRun,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_b0e7a6bc593540028f1e4ff88b654484/default/light/3.0
emote,SayuwuRip,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_7c364c4d795f444a99be79cb47a28dd0/default/light/3.0
emote,SayuwuSmirk,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_9ae31639cc1249759c688476b9048b0a/default/light/3.0
emote,SayuwuD,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_de772c4a04574a80a914da15024e3c96/default/light/3.0
emote,TurqitBlob,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_c5a1371bf5e24fc6b24487429be3e25c/default/light/3.0
emote,SayuwuTrain,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_276b7d5d6b77465486d0731d46cf914e/default/light/3.0
emote,SayuwuPanic,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_97b338f80b7f468d9c85b2758b98e812/default/light/3.0
emote,SayuwuNyoom,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_ca9e3cf16de349c99666af43a77b01ea/default/light/3.0
emote,SayuwuG,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_b7fea56e7e814ef69a08baa3d133700f/default/light/3.0
emote,SayuwuP,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_513c8cfaba2f4b86b52c1b8b42c5a6f2/default/light/3.0
emote,SayuwuWhite,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_5f06338889304913b0c2e74372294b0e/default/light/3.0
emote,SayuwuStick,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_ca302dc9e40d415693852ad66488cf46/default/light/3.0
emote,SayuwuOld,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_64b4208f6d474dd696129a941edd6b3c/default/dark/3.0
emote,SayuwuCheer,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_61dfc96e94f641158c76b6d15999ccb1/default/dark/3.0
emote,SayuwuCry,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_b81e7dfc53fe4b9a93d056780a1d12a6/default/dark/3.0
emote,SayuwuSqueeze,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_f3500cc6bff540c0a0e5736ac25fad4d/default/dark/3.0
emote,SayuwuKek,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_2494a167d776402e83a023cfbe06e078/default/dark/3.0
emote,SayuwuController,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_f171bff325094f00a69ab7886c2c50e0/default/dark/3.0
emote,SayuwuBeg,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_1cb5b464a2d24208854a403ee8b1c294/default/dark/3.0
emote,SayuwuRave,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_22ee167482c34e68aa4a34f3a4b432f8/default/dark/3.0
emote,SayuwuLul,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_70f7f0f6a46b4eb391d3884c1ced15cd/default/dark/3.0
emote,SayuwuCurse,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_663c32b43f904ee5b264f05688ef78a0/default/dark/3.0
emote,SayuwuLate,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_50e8a3df08ac475b8730729a5e812dee/default/dark/3.0
